 !
 ! THE 2BIGB SED DATABASE
 !
 ! THIS FILE CAN BE UPLOADED AT https://tools.asdc.asi.it/SED/        
 ! USING THE USER DATA INTERFACE
 !
 ! IF YOU ARE A NEW USER, FOLLOW THE STEPS: 
 ! - GO TO https://tools.ssdc.asi.it/SED/ AND CREATE AN ACCOUNT 
 ! - LOGIN TO YOUR ACCOUNT 
 ! - GO TO 'USER DATA' AT https://tools.ssdc.asi.it/SED/userdata.jsp
 ! - SELECT THE 'MULTIPLE SOURCE' UPLOAD OPTION 
 ! - FILL THE REQUIRED FIELDS TO IDENTIFY YOUR NEW DATABASE
 ! - UPLOAD THIS TABLE
 ! - FROM NOW ON, THE SED DATA POINTS WILL SHOW UP WHEN YOU CENTER AT 2BIGB SOURCES
 !
 ! THE GAMMA-RAY SEDs WILL ALSO BE AVAILABLE VIA http://vo.bsdc.icranet.org 
 !
 !
 ! Use ! to comment row - Delimiter used '|'
 !
 ! The table head has the following input information:
 !
 ! R.A (deg.)  |  Dec. (deg.) | frequency (Hz) | frequency_error (Hz) | ...
 ! ... flux (erg/cm2/s) |  flux_error (erg/cm2/s) |  tstart  |  tstop | ...   
 ! ... flux_limit_flag(UL= UpperLimit)
 !             
 !
  1.61208   |      1.60294     |      2.4179E24   |      |      2.473E-13   |      8.808E-14   |       |       |       -      
  1.61208   |      1.60294     |      4.1105E24   |      |      1.81E-13    |      1.01E-13    |       |       |       -      
  1.61208   |      1.60294     |      7.2539E24   |      |      1.375E-13   |      1.018E-13   |       |       |       -      
  1.61208   |      1.60294     |      1.2089E25   |      |      2.43E-13    |      0.0         |       |       |       UL     
  1.61208   |      1.60294     |      2.4179E25   |      |      3.88E-13    |      0.0         |       |       |       UL     
  1.61208   |      1.60294     |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  2.14742   |      -23.65772   |      2.4179E23   |      |      2.383E-13   |      1.006E-13   |       |       |       -      
  2.14742   |      -23.65772   |      4.1105E23   |      |      2.52E-13    |      7.224E-14   |       |       |       -      
  2.14742   |      -23.65772   |      7.2539E23   |      |      2.622E-13   |      7.201E-14   |       |       |       -      
  2.14742   |      -23.65772   |      1.2089E24   |      |      3.797E-13   |      7.156E-14   |       |       |       -      
  2.14742   |      -23.65772   |      2.4179E24   |      |      4.806E-13   |      9.691E-14   |       |       |       -      
  2.14742   |      -23.65772   |      4.1105E24   |      |      6.369E-13   |      1.398E-13   |       |       |       -      
  2.14742   |      -23.65772   |      7.2539E24   |      |      5.844E-13   |      1.789E-13   |       |       |       -      
  2.14742   |      -23.65772   |      1.2089E25   |      |      3.728E-13   |      2.526E-13   |       |       |       -      
  2.14742   |      -23.65772   |      2.4179E25   |      |      3.88E-13    |      0.0         |       |       |       UL     
  2.14742   |      -23.65772   |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  2.34479   |      50.50797    |      2.4179E23   |      |      3.283E-12   |      1.839E-13   |       |       |       -      
  2.34479   |      50.50797    |      4.1105E23   |      |      3.497E-12   |      1.405E-13   |       |       |       -      
  2.34479   |      50.50797    |      7.2539E23   |      |      3.615E-12   |      1.355E-13   |       |       |       -      
  2.34479   |      50.50797    |      1.2089E24   |      |      3.723E-12   |      1.609E-13   |       |       |       -      
  2.34479   |      50.50797    |      2.4179E24   |      |      3.738E-12   |      2.304E-13   |       |       |       -      
  2.34479   |      50.50797    |      4.1105E24   |      |      3.471E-12   |      2.794E-13   |       |       |       -      
  2.34479   |      50.50797    |      7.2539E24   |      |      2.946E-12   |      3.472E-13   |       |       |       -      
  2.34479   |      50.50797    |      1.2089E25   |      |      2.393E-12   |      4.132E-13   |       |       |       -      
  2.34479   |      50.50797    |      2.4179E25   |      |      7.591E-13   |      5.322E-13   |       |       |       -      
  2.34479   |      50.50797    |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  2.45729   |      -43.28058   |      2.4179E23   |      |      3.048E-13   |      8.782E-14   |       |       |       -      
  2.45729   |      -43.28058   |      4.1105E23   |      |      2.837E-13   |      5.714E-14   |       |       |       -      
  2.45729   |      -43.28058   |      7.2539E23   |      |      2.654E-13   |      4.978E-14   |       |       |       -      
  2.45729   |      -43.28058   |      1.2089E24   |      |      2.881E-13   |      5.619E-14   |       |       |       -      
  2.45729   |      -43.28058   |      2.4179E24   |      |      2.529E-13   |      7.172E-14   |       |       |       -      
  2.45729   |      -43.28058   |      4.1105E24   |      |      2.183E-13   |      7.213E-14   |       |       |       -      
  2.45729   |      -43.28058   |      7.2539E24   |      |      2.518E-13   |      1.184E-13   |       |       |       -      
  2.45729   |      -43.28058   |      1.2089E25   |      |      1.438E-13   |      1.129E-13   |       |       |       -      
  2.45729   |      -43.28058   |      2.4179E25   |      |      3.88E-13    |      0.0         |       |       |       UL     
  2.45729   |      -43.28058   |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  2.48842   |      13.68303    |      2.4179E23   |      |      1.97E-13    |      0.0         |       |       |       UL     
  2.48842   |      13.68303    |      4.1105E23   |      |      1.133E-13   |      6.826E-14   |       |       |       -      
  2.48842   |      13.68303    |      7.2539E23   |      |      1.68E-13    |      5.724E-14   |       |       |       -      
  2.48842   |      13.68303    |      1.2089E24   |      |      1.856E-13   |      5.618E-14   |       |       |       -      
  2.48842   |      13.68303    |      2.4179E24   |      |      1.895E-13   |      7.653E-14   |       |       |       -      
  2.48842   |      13.68303    |      4.1105E24   |      |      1.303E-13   |      7.473E-14   |       |       |       -      
  2.48842   |      13.68303    |      7.2539E24   |      |      1.87E-13    |      0.0         |       |       |       UL     
  2.48842   |      13.68303    |      1.2089E25   |      |      2.43E-13    |      0.0         |       |       |       UL     
  2.48842   |      13.68303    |      2.4179E25   |      |      3.88E-13    |      0.0         |       |       |       UL     
  2.48842   |      13.68303    |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  3.37      |      9.82514     |      2.4179E23   |      |      1.97E-13    |      0.0         |       |       |       UL     
  3.37      |      9.82514     |      4.1105E23   |      |      1.465E-13   |      8.021E-14   |       |       |       -      
  3.37      |      9.82514     |      7.2539E23   |      |      2.221E-13   |      7.034E-14   |       |       |       -      
  3.37      |      9.82514     |      1.2089E24   |      |      2.339E-13   |      6.78E-14    |       |       |       -      
  3.37      |      9.82514     |      2.4179E24   |      |      2.442E-13   |      7.976E-14   |       |       |       -      
  3.37      |      9.82514     |      4.1105E24   |      |      3.172E-13   |      1.18E-13    |       |       |       -      
  3.37      |      9.82514     |      7.2539E24   |      |      2.853E-13   |      1.257E-13   |       |       |       -      
  3.37      |      9.82514     |      1.2089E25   |      |      2.905E-13   |      1.536E-13   |       |       |       -      
  3.37      |      9.82514     |      2.4179E25   |      |      4.123E-13   |      1.881E-13   |       |       |       -      
  3.37      |      9.82514     |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
  3.4835    |      -18.90181   |      2.4179E23   |      |      4.422E-13   |      1.125E-13   |       |       |       -      
  3.4835    |      -18.90181   |      4.1105E23   |      |      3.873E-13   |      7.935E-14   |       |       |       -      
  3.4835    |      -18.90181   |      7.2539E23   |      |      4.549E-13   |      6.752E-14   |       |       |       -      
  3.4835    |      -18.90181   |      1.2089E24   |      |      4.497E-13   |      7.252E-14   |       |       |       -      
  3.4835    |      -18.90181   |      2.4179E24   |      |      4.912E-13   |      9.723E-14   |       |       |       -      
  3.4835    |      -18.90181   |      4.1105E24   |      |      5.186E-13   |      1.247E-13   |       |       |       -      
  3.4835    |      -18.90181   |      7.2539E24   |      |      4.583E-13   |      1.636E-13   |       |       |       -      
  3.4835    |      -18.90181   |      1.2089E25   |      |      3.614E-13   |      2.149E-13   |       |       |       -      
  3.4835    |      -18.90181   |      2.4179E25   |      |      1.507E-13   |      1.17E-13    |       |       |       -      
  3.4835    |      -18.90181   |      4.1105E25   |      |      5.064E-13   |      3.688E-13   |       |       |       -      
  3.54771   |      -50.37636   |      2.4179E23   |      |      5.105E-13   |      1.022E-13   |       |       |       -      
  3.54771   |      -50.37636   |      4.1105E23   |      |      4.741E-13   |      6.723E-14   |       |       |       -      
  3.54771   |      -50.37636   |      7.2539E23   |      |      4.197E-13   |      5.89E-14    |       |       |       -      
  3.54771   |      -50.37636   |      1.2089E24   |      |      4.427E-13   |      6.908E-14   |       |       |       -      
  3.54771   |      -50.37636   |      2.4179E24   |      |      3.915E-13   |      8.848E-14   |       |       |       -      
  3.54771   |      -50.37636   |      4.1105E24   |      |      4.287E-13   |      1.064E-13   |       |       |       -      
  3.54771   |      -50.37636   |      7.2539E24   |      |      3.838E-13   |      1.396E-13   |       |       |       -      
  3.54771   |      -50.37636   |      1.2089E25   |      |      3.995E-13   |      1.853E-13   |       |       |       -      
  3.54771   |      -50.37636   |      2.4179E25   |      |      3.22E-13    |      1.57E-13    |       |       |       -      
  3.54771   |      -50.37636   |      4.1105E25   |      |      2.022E-13   |      1.2E-13     |       |       |       -      
  3.67538   |      58.03367    |      2.4179E23   |      |      1.97E-13    |      0.0         |       |       |       UL     
  3.67538   |      58.03367    |      4.1105E23   |      |      1.179E-13   |      8.172E-14   |       |       |       -      
  3.67538   |      58.03367    |      7.2539E23   |      |      2.089E-13   |      8.226E-14   |       |       |       -      
  3.67538   |      58.03367    |      1.2089E24   |      |      3.426E-13   |      8.12E-14    |       |       |       -      
  3.67538   |      58.03367    |      2.4179E24   |      |      5.158E-13   |      9.797E-14   |       |       |       -      
  3.67538   |      58.03367    |      4.1105E24   |      |      5.9E-13     |      1.04E-13    |       |       |       -      
  3.67538   |      58.03367    |      7.2539E24   |      |      6.416E-13   |      1.57E-13    |       |       |       -      
  3.67538   |      58.03367    |      1.2089E25   |      |      5.562E-13   |      2.028E-13   |       |       |       -      
  3.67538   |      58.03367    |      2.4179E25   |      |      4.184E-13   |      2.741E-13   |       |       |       -      
  3.67538   |      58.03367    |      4.1105E25   |      |      6.25E-13    |      0.0         |       |       |       UL     
